ShowId,artist,title,album
150,"Jimmy Reed","Take Out Some Insurance","Jimmy Reed At Carnegie Hall"
150,"Joe Cocker","Don't Let Me Be Misunderstood","The Anthology"
150,"LaVern Baker","Voodoo Voodoo","Loud, Fast & Out of Control: The Wild Sounds of '50s Rock"
150,"Freddie King","Have You Ever Loved A Woman","The Very Best of Freddie King: Volume One"
150,"Jimi Hendrix Experience","Ain't No Telling","Axis: Bold As Love"
150,"Fats Domino","I'm Ready","Walking To New Orleans "
150,"Chuck Berry","Come On",Gold
150,Yardbirds,"Dazed and Confused","Radio Tymes"
151,Animals,"See See Rider",Retrospective
151,"Charlie Rich","Mohair Sam","Feel Like Going Home: The Essential Charlie Rich"
151,"Jeff Beck","A Day In The Life","George Martin: In My Life"
151,Band,"We Can Talk","Music From Big Pink"
151,Beatles,"When I Get Home","A Hard Day's Night"
151,"Emitt Rhodes","Love Will Stone You","The Emitt Rhodes Recordings (1969-1973)"
151,Byrds,"I See You","Fifth Dimension"
151,Byrds,"Deportee (Plane Wreck At Los Gatos)","Ballad Of Easy Rider"
151,"Clarence ""Frogman"" Henry","Ain't Got No Home","The Best of Clarence ""Frogman"" Henry: Ain't Got No Home"
151,"Creedence Clearwater Revival","Hey Tonight","Pendulum (40th Anniversary Edition)"
151,"Clyde McPhatter","Lover Please","The Essential Collection"
151,"Junior Wells","Hoodoo Man Blues","Hoodoo Man Blues"
151,"Keith Richards","Take It So Hard","Talk Is Cheap"
151,"Otis Spann","She Needs Some Loving","The Biggest Thing Since Colossus"
151,"P.J. Proby","Niki Hoeky","The Best of PJ Proby: The EMI Years 1961- 1972"
151,Who,"La-La Lies","My Generation (Deluxe Edition)"
151,Zombies,"Whenever You're Ready","The Singles Collection A's & B's 1964-1969"
151,Cream,"I'm So Glad","Fresh Cream"
151,"Little Walter","Tell Me Mama","His Best"
151,"Norman Greenbaum","Spirit In The Sky","Spirit In The Sky: The Best of Norman Greenbaum"
152,"John Mayall","Hide Away","Bluesbreakers with Eric Clapton"
152,"Mose Allison","Eyesight To The Blind","Mose Allison Sings"
152,"James Brown","Out Of Sight","40th Anniversary Collection"
152,"Roy Montrell","(Every Time I Hear That) Mellow Saxophone","The Specialty Story"
152,"Howlin' Wolf","Smokestack Lightning","The Best of Howlin' Wolf"
152,Move,"Do Ya","Message From The Country"
152,Who,Tattoo,"Sell Out (Deluxe Edition)"
152,Mudcrutch,"Scare Easy",Mudcrutch
152,"Gene Vincent & His Blue Caps","Woman Love","The Screaming End: The Best of Gene Vincent & His Blue Caps"
152,"J.J. Cale","Ride Me High",Troubadour
152,"Ricky Nelson","Waitin' In School","Greatest Hits"
152,"Rolling Stones",Think,Aftermath
152,Sorrows,"Take A Heart","Take A Heart"
152,"Sonny Boy Williamson","Bring It On Home","His Best"
152,"Lou Reed","Dirty Blvd.","New York"
152,"Albert King","Born Under A Bad Sign","Born Under A Bad Sign"
152,"Allman Brothers Band","Hoochie Coochie Man","Live At The International Pop Festival"
152,"Chuck Berry","Oh Baby Doll","The Anthology"
152,"Roy Buchanan","Sweet Dreams","The Best of Roy Buchanan"
153,Gants,"Road Runner","Road Runner! The Best of The Gants"
153,"Jerry Lee Lewis","Let's Talk About Us","Original Sun Singles '56-'60"
153,"Elvis Presley","I Got Stung",Hitstory
153,"Syndicate Of Sound","Little Girl","Nuggets: Original Artyfacts From The First Psychedelic Era 1965-1968"
153,Chartbusters,"She's The One","Hey! Look What I Found (Volume 6)"
153,Beatles,"I'm Down","Past Masters"
153,"Elmore James","Hawaiian Boogie","The Sky Is Crying: The History of Elmore James"
153,"T-Bone Walker","Don't Leave Me Baby","No Worry Blues"
153,"Chuck Berry","Let It Rock","His Best"
153,"Bill Withers","Who Is He (And What Is He To You)?","The Best of Bill Withers: Lean On Me"
153,"Bob & Earl","Harlem Shuffle","The In Crowd: The Ultimate Mod Collection From The Original Style Movement 1958-1967"
153,"Bob Dylan","All Along The Watchtower","The Best of The Original Mono Recordings"
153,"Jeff Beck","Group You Shook Me",Truth
153,"Joe Ely","Me And Bill The Kid","Live @ Antone's"
153,"Stephen Stills & Manassas","It Doesn't Matter",Manassas
153,"Clarence Carter","Slip Away","Snatching It Back: The Best of Clarence Carter"
153,Chantays,Pipeline,"Rock Instrumental Classics, Volume 5: Surf"
153,"Arthur Gunter","Baby Let's Play House","Baby Let's Play House: The Best of Arthur Gunter"
153,Kinks,"Waterloo Sunset","Something Else By The Kinks"
153,"Chuck Willis","Sugar Sugar","I Remember Chuck Willis / The King Of The Stroll"
153,"George Harrison","It Don't Come Easy","(unreleased demo)"
154,"Slim Harpo","I Got Love If You Want It","The Excello Singles Anthology"
154,Animals,"I'm In Love Again","The Best of The Animals"
154,"Ann Peebles","99 Pounds","The Best of Ann Peebles: The Hi Records Years"
154,"Dave Clark Five","Glad All Over","The Hits"
154,"David Lindley","Mercury Blues","El Rayo-X"
154,"J.J. Cale","Travelin' Light",Troubadour
154,"Manfred Mann","Don't Ask Me What I Say","Down The Road Apiece: Their EMI Recordings 1963-1966"
154,"Wilson Pickett","Mustang Sally","Wilson Pickett's Greatest Hits"
154,Yardbirds,"I'm Not Talking",Ultimate!
154,Who,"Out In The Street","My Generation (Deluxe Edition)"
154,"Sonny Boy Williamson","Sad To Be Alone","His Best"
154,"Solomon Burke","Cry To Me","The Very Best of Solomon Burke"
154,"Buffalo Springfield","Mr. Soul",Again
154,Byrds,"The World Turns All Around Her","Turn! Turn! Turn!"
154,Cadets,"Stranded In The Jungle","Blowing The Fuse: 30 R & B Classics That Rocked The Jukebox in 1956"
154,"Little Richard","Long Tall Sally","The Very Best of Little Richard"
154,"Little Walter","Walkin' On","The Essential Little Walter"
154,"Etta James","Don't Cry Baby",Gold
154,"Fleetwood Mac","Black Magic Woman","The Pious Bird Of Good Omen"
154,"Albert King","Down Don't Bother Me","Born Under A Bad Sign"
155,Impressions,"Talking About My Baby","It's All Right"
155,"James Brown","Papa's Got A Brand New Bag","40th Anniversary Collection"
155,"Ike & Tina Turner","Honky Tonk Women","Proud Mary: The Best of Ike & Tina Turner"
155,"John Lee Hooker","One Bourbon, One Scotch, One Beer","The Real Folk Blues"
155,"Johnny Cash","Understand Your Man","Super Hits"
155,"Levon Helm & The RCO All Stars","Milk Cow Boogie","Live at The Palladium NYC, New Year's Eve 1977"
155,"Beach Boys","Let Him Run Wild","Summer Days (And Summer Nights!)"
155,"Rolling Stones","I Wanna Be Your Man","Singles Collection – The London Years"
155,"Sepia Trones","Boogie #1","The Specialty Story"
155,"Wynonie Harris","Lovin' Machine","The Best of Wynonie Harris – Mr. Blues"
155,"Bobby ""Blue"" Bland","That Did It","Greatest Hits Vol. One - The Duke Recordings"
155,"Sam & Dave","I Take What I Want","The Very Best of Sam & Dave"
155,"Wanda Jackson","Let's Have A Party","Loud, Fast & Out of Control: The Wild Sounds of '50s Rock"
155,"Led Zeppelin","Good Times Bad Times","Led Zeppelin (Expanded Edition)"
155,"Bob Dylan","Girl From The North Country","Nashville Skyline"
155,"Creedence Clearwater Revival","Poorboy Shuffle","Willy And The Poorboys"
155,"Creedence Clearwater Revival","Feelin' Blue","Willy And The Poorboys"
155,"Jackson Browne",Cocaine,"Running On Empty"
156,"Buffalo Springfield","On The Way Home","Last Time Around"
156,"Bob Dylan","Absolutely Sweet Marie","Blonde On Blonde"
156,"Lucinda Williams","Car Wheels On A Gravel Road","Car Wheels On A Gravel Road"
156,"Gene Vincent & The Blue Caps","Hold Me, Hug Me, Rock Me","The Screaming End: The Best of Gene Vincent & His Blue Caps"
156,"George Harrison","All Things Must Pass","All Things Must Pass"
156,"Freddie King","Let Me Be (Stay Away From Me)","The Very Best of Freddie King – Volume One"
156,Free,"Walk In My Shadow","The Best of Free"
156,"Gregg Allman","These Days","Laid Back"
156,"Grateful Dead","High Time","Workingman's Dead"
156,"Howlin' Wolf","Shake For Me","His Best"
156,"Bo Diddley","You Don't Love Me (You Don't Care)","His Best"
156,"Arthur ""Big Boy"" Crudup","My Baby Left Me","That's All Right Mama"
156,"Mink DeVille","She's So Tough",Cabretta
156,"Al Green","I Want To Hold Your Hand","Come Together: Black America Sings Lennon & McCartney"
156,Beatles,"Day Tripper","Past Masters"
156,"Blind Faith","Can't Find My Way Home","Blind Faith (Deluxe Edition)"
156,"Canned Heat","On The Road Again","The Very Best of Canned Heat"
156,"Everly Brothers","Made To Love","Walk Right Back: The Everly Brothers on WB 1960 to 1969"
156,"Chuck Berry","Betty Jean","The Anthology"
156,"Etta James","Something's Got A Hold On Me","The Definitive Collection"
157,"Jimi Hendrix Experience","Little Miss Lover","Axis: Bold As Love"
157,Love,"Alone Again Or","Forever Changes"
157,"Dusty Springfield","Stay Awhile","The Best of Dusty Springfield"
157,"Elvis Presley","Shake, Rattle And Roll","Elvis 56"
157,Beatles,"Honey Don't","Beatles For Sale"
157,"Rolling Stones","I'm Free","More Hot Rocks (Big Hits and Fazed Cookies)"
157,"Marvin Gaye","You're A Wonderful","One The Ultimate Collection"
157,"Mitch Ryder & The Detroit Wheels","Jenny Take A Ride","Rev Up: The Best of Mitch Ryder & The Detroit Wheels"
157,"Paul Butterfield Blues Band","Nut Popper #1","An Anthology: The Elektra Years"
157,"Ray Charles","Mess Around","Hallelujah I Love Her So"
157,"Muddy Waters","I Just Want To Make Love To You","The Anthology 1947-1972"
157,"Wilbert Harrison","Kansas City","Kansas City: His Legendary Golden Classics"
157,Zombies,Summertime,"The Zombies"
157,"Chuck Berry","Promised Land",Gold
157,Faces,"Pool Hall Richard","The Best of Faces: Good Boys…When They're Asleep…"
157,"Sir Douglas Quintet","She's About A Mover","The Best of The Sir Douglas Quintet"
157,"Young Rascals","Slow Down","The Young Rascals"
157,"Everly Brothers","Stick With Me Baby","Walk Right Back: The Everly Brothers on WB 1960 to 1969"
157,"Crabby Appleton","Go Back","Crabby Appleton"
157,Traffic,"Freedom Rider","John Barleycorn Must Die (Deluxe Edition)"
158,"Rolling Stones","Miss Amanda Jones","Between The Buttons"
158,"Ray Charles","I Don't Need No Doctor",Anthology
158,"Bobby Freeman","C'Mon And Swim","Do You Wanna Dance?"
158,"Shirley Ellis","The Nitty Gritty","The Complete Congress Recordings"
158,"Sandy Nelson","Let There Be Drums","Let There Be Drums / Drums Are My Beat"
158,Searchers,"Needles And Pins","The Very Best of The Searchers"
158,Troggs,"With A Girl Like You","Hit Single Anthology"
158,"Traveling Wilburys",Runaway,"Volume 3 (with Bonus Tracks)"
158,Valentinos,"It's All Over Now","Sam Cooke's SAR Records Story 1959-1965"
158,"Jeff Beck Group","All Shook Up",Beck-Ola
158,"Jerry Lee Lewis with Jimmy Page","Rock And Roll","Last Man Standing"
158,"Gerry & The Pacemakers","It's Gonna Be Alright","At Abbey Road 1963 to 1966"
158,"Muddy Waters","Got My Mojo Working","The Anthology 1947-1972"
158,"Albert King","Drowning On Dry Land","The Very Best of Albert King"
158,"Eric Burdon & The Animals","All Night Long","The Best of Eric Burdon and The Animals"
158,"J.J. Cale","Oh Mary","Roll On"
158,"James Brown","I Can't Stand Myself (When You Touch Me)","Star Time (Box Set)"
158,"Paul Revere & The Raiders","Steppin' Out","Greatest Hits"
158,"Quicksilver Messenger Service","Dino's Song","Quicksilver Messenger Service"
158,Pyramids,Penetration,"Rock Instrumental Classics, Volume 5: Surf"
159,"Rolling Stones","Back Of My Hand","Bigger Bang"
159,"Son Volt",Drown,"A Retrospective: 1995-2000"
159,"Small Faces","All Or Nothing","Ultimate Collection"
159,"Sly & The Family Stone","Sing A Simple Song","The Essential Sly & The Family Stone"
159,"Arthur Conley","Funky Street","Sock It To 'Em Soul – 60's Club Soul Classics"
159,Badfinger,"I'll Be The One","Straight Up"
159,Beatles,"Mr. Moonlight","Beatles For Sale"
159,"Ritchie Valens","Come On, Let's Go","The Very Best of Ritchie Valens"
159,"Beach Boys","Farmer's Daughter","Surfin' USA"
159,"Sonny Boy Williamson","Help Me","His Best"
159,"Rod Stewart","Only A Hobo","Gasoline Alley"
159,"Howlin' Wolf","Do The Do","The London Howlin' Wolf Sessions "
159,"Vaughan Brothers",Brothers,"Family Style"
159,Who,"Anyway, Anyhow, Anywhere","The Ultimate Collection"
159,Jet,"Are You Gonna Be My Girl","Get Born"
159,"Iggy Pop","Five Foot One","New Values"
159,"Emitt Rhodes","Really Wanted You","The Emitt Rhodes Recordings (1969-1973)"
159,"Jerry Lee Lewis","Just A Little Bit","Killer: The Mercury Years, Volume III, 1973-1977"
160,Beatles,"Bad Boy","Past Masters"
160,Yardbirds,"Lost Woman",Ultimate!
160,"Willie Dixon","29 Ways","Chess Blues Classics: 1947 to 1956"
160,Ventures,"Diamond Head","Walk – Don't Run: The Best of The Ventures"
160,"Van Morrison","Jackie Wilson Said (I'm In Heaven When You Smile)","Saint Dominic's Preview"
160,Temptations,"Psychedelic Shack",Gold
160,"Taj Mahal","Keep Your Hands Off Her","Giant Step"
160,Strangeloves,"Night Time","I Want Candy: The Best of The Strangeloves"
160,"Smiley Lewis","Shame, Shame, Shame","The Best of Smiley Lewis: I Hear You Knocking"
160,"Small Faces","Tin Soldier","Ultimate Collection"
160,"Slim Harpo","I'm A King Bee","The Best of Slim Harpo"
160,"Rolling Stones","Shake Your Hips","Exile On Main St. (Deluxe Edition)"
160,"Little Walter","Mellow Down Easy","His Best"
160,"Lonesome Sundown","Don't Go","I'm A Mojo Man"
160,"J.J. Cale","Don't Cry Sister","The Definitive Collection"
160,"Ann Peebles","I Can't Stand The Rain","The Best of Ann Peebles – The Hi Records Years"
160,"Bob Dylan","I Want You","Blonde On Blonde"
160,"Fleetwood Mac","Tell Me All The Things You Do","Kiln House"
160,"Freddie King","Lonesome Whistle Blues","Ultimate Collection"
160,"Harry Nilsson","Jump Into The Fire",Schmilsson
161,Yardbirds,"Happenings Ten Years Time Ago",Ultimate!
161,"Jimi Hendrix Experience","Ain't No Telling","Axis: Bold As Love"
161,"Freddie King","Sugar Sweet",Burglar
161,"Alvin Robinson","I'm Gonna Put Some Hurt On You","The Red Bird Story"
161,"Rolling Stones","Down Home Girl",Now!
161,"Ricky Nelson","It's Late","Greatest Hits"
161,Monkees,"Let's Dance On","The Monkees"
161,"Joe Tex","I Believe I'm Gonna Make It","Greatest Hits"
161,Love,"Bummer In The Summer","Forever Changes"
161,"Little Eva","The Loco-Motion","The Loco-Motion"
161,"Piano Red","Rockin' With Red",Rocks
161,"James Brown","It's A Man's, Man's, Man's World","40th Anniversary Collection"
161,"Howlin' Wolf","I Ain't Superstitious","His Best"
161,"Bob Dylan","Gotta Serve Somebody","Slow Train Coming"
161,"Harry Nilsson",Spaceman,"Son of Schmilsson"
161,Who,"Young Man Blues (live)","Live At Leeds (Deluxe Edition)"
161,Nirvana,"The Man Who Sold The World (live)","MTV Unplugged In New York"
161,Traffic,"Don't Be Sad",Traffic
162,"George Harrison",Wah-Wah,"All Things Must Pass (30th Anniversary Edition)"
162,"Los Hombres","Let It Out (Let It All Hang Out)","Nuggets: Original Artyfacts From The First Psychedelic Era 1965-1968"
162,"Staple Singers","Respect Yourself","Stax Profiles"
162,"Spencer Davis Group","I'm A Man","The Best of The Spencer Davis Group"
162,"John Lennon","Cold Turkey","Shaved Fish"
162,"Bo Diddley","You Don't Love Me (You Don't Care)","His Best"
162,Standells,"Try It","The Best of The Standells"
162,"Status Quo","Pictures Of Matchstick Men",Gold
162,Marvelettes,Playboy,"The Definitive Collection"
162,"T-Bone Walker","Strollin' With Bone","The Complete Imperial Recordings"
162,"Wilson Pickett","Land Of 1000 Dances","Wilson Pickett's Greatest Hits"
162,Surfaris,"Wipe Out","Rock Instrumental Classics, Vol.5: Surf"
162,"Stealers Wheel","Stuck In The Middle With You","Stealers Wheel"
162,Merry-Go-Round,"You're A Very Lovely Woman","Listen, Listen: The Definitive Collection"
162,"Bobby Fuller","Four Never To Be Forgotten","The Best of The Bobby Fuller Four"
162,"Buffalo Springfield","Special Care","Last Time Around"
162,"Slim Harpo","Baby, Scratch My Back","The Best of Slim Harpo"
162,"Small Faces","You Need Loving","Ultimate Collection"
163,"Rolling Stones","Not Fade Away","England's Newest Hit Makers"
163,Rascals,See,See
163,"Stevie Ray Vaughan & Double Trouble (featuring Dick Dale)",Pipeline,"The Real Deal: Greatest Hits Volume 2"
163,"Small Faces","Me, You And Us Too","Me You And Us Too: Best of The Immediate Years"
163,NRBQ,"Still In School","Uncommon Denominators"
163,Beatles,"Thank You Girl","Past Masters / The Beatles In Mono"
163,"Sonny Boy Williamson",Dissatisfied,"The Real Folk Blues"
163,"Crazy Horse","I Don't Want To Talk About","It Crazy Horse"
163,"Crabby Appleton","Tomorrow's A New Day","Rotten To The Core"
163,"Moby Grape","Fall On You","Moby Grape"
163,"Ray Charles","Drown In My Own Tears","Genious: The Ultimate Collection"
163,Monkees,Valleri,"The Best of The Monkees"
163,"Paul Revere & The Raiders","Louie, Go Home","Greatest Hits"
163,MC5,"Gotta Keep Movin'","High Time"
163,"Donovan (with Jeff Beck Group)",Barabajagal,Essential
163,Marvelettes,"Too Many Fish in The Sea","The Best of The Marvelettes"
163,Shangri-Las,"Give Him A Great Big Kiss","The Best of The Shangri-Las"
163,"Lightnin' Hopkins","Mojo Hand","The American Folk Blues Festival 1962-1966"
163,Pretenders,"Message Of Love","Pretenders II"
163,"Mike Bloomfield / Al Kooper / Stephen Stills","Albert's Shuffle","Super Session"
164,Youngbloods,"Darkness, Darkness","Get Together: The Essential Youngbloods"
164,Raveonettes,"Love In A Trashcan","Pretty In Black"
164,Beatles,"She Said She Said",Revolver
164,Kinks,"A Well Respected Man","Picture Book (Box Set)"
164,"Booker T. & The MG's",Boot-Leg,"The Very Best of Booker T. & The MG's"
164,"Bobby ""Blue"" Bland","Farther Up The Road","Greatest Hits Vol. One - The Duke Recordings"
